Event_name	Image_id	Image	Label
hurricane_irma	909448877790695424_0	data_image/hurricane_irma/17_9_2017/909448877790695424_0.jpg	little_or_no_damage
hurricane_irma	909438423068495872_2	data_image/hurricane_irma/17_9_2017/909438423068495872_2.jpg	severe_damage
hurricane_harvey	909864743309017091_0	data_image/hurricane_harvey/18_9_2017/909864743309017091_0.jpg	mild_damage
hurricane_irma	905724350040383490_0	data_image/hurricane_irma/7_9_2017/905724350040383490_0.jpg	severe_damage
hurricane_maria	921806731625357313_0	data_image/hurricane_maria/21_10_2017/921806731625357313_0.jpg	severe_damage
hurricane_harvey	901764023464726528_0	data_image/hurricane_harvey/27_8_2017/901764023464726528_0.jpg	mild_damage
hurricane_maria	916134570759802880_0	data_image/hurricane_maria/6_10_2017/916134570759802880_0.jpg	little_or_no_damage
hurricane_maria	922105211895910400_0	data_image/hurricane_maria/22_10_2017/922105211895910400_0.jpg	severe_damage
hurricane_irma	910218504380538881_0	data_image/hurricane_irma/19_9_2017/910218504380538881_0.jpg	little_or_no_damage
hurricane_irma	909415207868309505_3	data_image/hurricane_irma/17_9_2017/909415207868309505_3.jpg	mild_damage
hurricane_maria	910579624857522176_0	data_image/hurricane_maria/20_9_2017/910579624857522176_0.jpg	severe_damage
srilanka_floods	870258521635381248_0	data_image/srilanka_floods/1_6_2017/870258521635381248_0.jpg	mild_damage
hurricane_irma	910189806994456577_0	data_image/hurricane_irma/19_9_2017/910189806994456577_0.jpg	severe_damage
hurricane_maria	910645772181397507_0	data_image/hurricane_maria/20_9_2017/910645772181397507_0.jpg	mild_damage
mexico_earthquake	910563191700185088_2	data_image/mexico_earthquake/20_9_2017/910563191700185088_2.jpg	severe_damage
hurricane_harvey	905859564267913216_0	data_image/hurricane_harvey/7_9_2017/905859564267913216_0.jpg	severe_damage
srilanka_floods	870110587661021185_0	data_image/srilanka_floods/1_6_2017/870110587661021185_0.jpg	severe_damage
mexico_earthquake	911773444978675712_0	data_image/mexico_earthquake/24_9_2017/911773444978675712_0.jpg	mild_damage
iraq_iran_earthquake	930114382268334080_3	data_image/iraq_iran_earthquake/13_11_2017/930114382268334080_3.jpg	severe_damage
hurricane_harvey	905930890735439873_0	data_image/hurricane_harvey/7_9_2017/905930890735439873_0.jpg	little_or_no_damage
hurricane_irma	909748121651089408_0	data_image/hurricane_irma/18_9_2017/909748121651089408_0.jpg	little_or_no_damage
california_wildfires	917945051736629248_0	data_image/california_wildfires/11_10_2017/917945051736629248_0.jpg	severe_damage
hurricane_irma	910150747228172288_0	data_image/hurricane_irma/19_9_2017/910150747228172288_0.jpg	mild_damage
hurricane_maria	915173788119109633_0	data_image/hurricane_maria/3_10_2017/915173788119109633_0.jpg	little_or_no_damage
hurricane_irma	910143930750111744_0	data_image/hurricane_irma/19_9_2017/910143930750111744_0.jpg	severe_damage
hurricane_irma	909839895077834752_1	data_image/hurricane_irma/18_9_2017/909839895077834752_1.jpg	little_or_no_damage
srilanka_floods	870553882992164864_0	data_image/srilanka_floods/2_6_2017/870553882992164864_0.jpg	severe_damage
hurricane_irma	909442846654001152_0	data_image/hurricane_irma/17_9_2017/909442846654001152_0.jpg	mild_damage
california_wildfires	920853531942297602_0	data_image/california_wildfires/19_10_2017/920853531942297602_0.jpg	severe_damage
california_wildfires	920057873412923392_0	data_image/california_wildfires/16_10_2017/920057873412923392_0.jpg	severe_damage
hurricane_irma	909739383481360385_0	data_image/hurricane_irma/18_9_2017/909739383481360385_0.jpg	severe_damage
hurricane_irma	909381728061464577_0	data_image/hurricane_irma/17_9_2017/909381728061464577_0.jpg	severe_damage
california_wildfires	918352890288152576_0	data_image/california_wildfires/12_10_2017/918352890288152576_0.jpg	severe_damage
hurricane_harvey	901688227647684609_0	data_image/hurricane_harvey/27_8_2017/901688227647684609_0.jpg	severe_damage
hurricane_harvey	904588625647689729_0	data_image/hurricane_harvey/4_9_2017/904588625647689729_0.jpg	severe_damage
hurricane_harvey	901655097293377536_3	data_image/hurricane_harvey/27_8_2017/901655097293377536_3.jpg	severe_damage
hurricane_harvey	905926924467363841_0	data_image/hurricane_harvey/7_9_2017/905926924467363841_0.jpg	severe_damage
hurricane_maria	911935529905684481_0	data_image/hurricane_maria/24_9_2017/911935529905684481_0.jpg	mild_damage
hurricane_maria	913093442418335744_0	data_image/hurricane_maria/27_9_2017/913093442418335744_0.jpg	severe_damage
california_wildfires	918036711644565506_0	data_image/california_wildfires/11_10_2017/918036711644565506_0.jpg	severe_damage
hurricane_maria	912313952096407552_0	data_image/hurricane_maria/25_9_2017/912313952096407552_0.jpg	severe_damage
hurricane_irma	909968109506842624_0	data_image/hurricane_irma/19_9_2017/909968109506842624_0.jpg	severe_damage
hurricane_irma	909741340887412737_0	data_image/hurricane_irma/18_9_2017/909741340887412737_0.jpg	severe_damage
hurricane_maria	912463510461992960_0	data_image/hurricane_maria/25_9_2017/912463510461992960_0.jpg	severe_damage
california_wildfires	920774765064810496_0	data_image/california_wildfires/18_10_2017/920774765064810496_0.jpg	severe_damage
hurricane_irma	910082408883658758_0	data_image/hurricane_irma/19_9_2017/910082408883658758_0.jpg	severe_damage
hurricane_irma	909779299753971715_0	data_image/hurricane_irma/18_9_2017/909779299753971715_0.jpg	mild_damage
hurricane_harvey	908086965207105536_0	data_image/hurricane_harvey/13_9_2017/908086965207105536_0.jpg	severe_damage
california_wildfires	918236039717801985_0	data_image/california_wildfires/11_10_2017/918236039717801985_0.jpg	severe_damage
hurricane_maria	913257006710034434_0	data_image/hurricane_maria/28_9_2017/913257006710034434_0.jpg	severe_damage
hurricane_maria	922515983859900417_0	data_image/hurricane_maria/23_10_2017/922515983859900417_0.jpg	severe_damage
hurricane_maria	921410388864000000_0	data_image/hurricane_maria/20_10_2017/921410388864000000_0.jpg	severe_damage
hurricane_harvey	905963555282984960_0	data_image/hurricane_harvey/8_9_2017/905963555282984960_0.jpg	mild_damage
hurricane_maria	928447589287989250_0	data_image/hurricane_maria/9_11_2017/928447589287989250_0.jpg	little_or_no_damage
california_wildfires	921962439553568769_0	data_image/california_wildfires/22_10_2017/921962439553568769_0.jpg	severe_damage
hurricane_maria	923262755246878720_0	data_image/hurricane_maria/25_10_2017/923262755246878720_0.jpg	little_or_no_damage
california_wildfires	917794892113498113_0	data_image/california_wildfires/10_10_2017/917794892113498113_0.jpg	severe_damage
california_wildfires	919586694478925824_0	data_image/california_wildfires/15_10_2017/919586694478925824_0.jpg	severe_damage
hurricane_irma	905724879600791554_0	data_image/hurricane_irma/7_9_2017/905724879600791554_0.jpg	mild_damage
california_wildfires	921438122021412866_0	data_image/california_wildfires/20_10_2017/921438122021412866_0.jpg	mild_damage
california_wildfires	917832022017445888_0	data_image/california_wildfires/10_10_2017/917832022017445888_0.jpg	severe_damage
hurricane_irma	909384142768492544_0	data_image/hurricane_irma/17_9_2017/909384142768492544_0.jpg	severe_damage
hurricane_irma	909769608881692672_0	data_image/hurricane_irma/18_9_2017/909769608881692672_0.jpg	severe_damage
hurricane_maria	921428147861708800_0	data_image/hurricane_maria/20_10_2017/921428147861708800_0.jpg	severe_damage
hurricane_maria	916035970985684992_0	data_image/hurricane_maria/5_10_2017/916035970985684992_0.jpg	severe_damage
hurricane_irma	909742125662789632_0	data_image/hurricane_irma/18_9_2017/909742125662789632_0.jpg	little_or_no_damage
hurricane_irma	909418882213060608_0	data_image/hurricane_irma/17_9_2017/909418882213060608_0.jpg	severe_damage
hurricane_harvey	905268948828119044_0	data_image/hurricane_harvey/6_9_2017/905268948828119044_0.jpg	severe_damage
hurricane_maria	922102003035262976_0	data_image/hurricane_maria/22_10_2017/922102003035262976_0.jpg	mild_damage
hurricane_irma	909718574641614848_0	data_image/hurricane_irma/18_9_2017/909718574641614848_0.jpg	little_or_no_damage
hurricane_maria	910647323260342272_0	data_image/hurricane_maria/20_9_2017/910647323260342272_0.jpg	little_or_no_damage
hurricane_harvey	904612540847718400_0	data_image/hurricane_harvey/4_9_2017/904612540847718400_0.jpg	severe_damage
hurricane_harvey	904779114506326016_0	data_image/hurricane_harvey/4_9_2017/904779114506326016_0.jpg	little_or_no_damage
hurricane_maria	913144833790930944_0	data_image/hurricane_maria/27_9_2017/913144833790930944_0.jpg	severe_damage
california_wildfires	921442451356835845_0	data_image/california_wildfires/20_10_2017/921442451356835845_0.jpg	severe_damage
hurricane_irma	909477228668424194_0	data_image/hurricane_irma/17_9_2017/909477228668424194_0.jpg	severe_damage
hurricane_maria	910616474959716353_0	data_image/hurricane_maria/20_9_2017/910616474959716353_0.jpg	severe_damage
california_wildfires	919796461872676864_0	data_image/california_wildfires/16_10_2017/919796461872676864_0.jpg	severe_damage
hurricane_maria	923262758992465920_3	data_image/hurricane_maria/25_10_2017/923262758992465920_3.jpg	mild_damage
hurricane_harvey	908124692753506305_0	data_image/hurricane_harvey/14_9_2017/908124692753506305_0.jpg	mild_damage
hurricane_irma	909833350310854656_0	data_image/hurricane_irma/18_9_2017/909833350310854656_0.jpg	little_or_no_damage
california_wildfires	919924734636298241_0	data_image/california_wildfires/16_10_2017/919924734636298241_0.jpg	severe_damage
hurricane_irma	905701933339566080_0	data_image/hurricane_irma/7_9_2017/905701933339566080_0.jpg	little_or_no_damage
hurricane_irma	909835088044580864_1	data_image/hurricane_irma/18_9_2017/909835088044580864_1.jpg	little_or_no_damage
hurricane_harvey	901822511750406144_0	data_image/hurricane_harvey/27_8_2017/901822511750406144_0.jpg	severe_damage
hurricane_harvey	906550288072495104_0	data_image/hurricane_harvey/9_9_2017/906550288072495104_0.jpg	severe_damage
hurricane_irma	910237584344752129_0	data_image/hurricane_irma/19_9_2017/910237584344752129_0.jpg	severe_damage
california_wildfires	920379194823053312_0	data_image/california_wildfires/17_10_2017/920379194823053312_0.jpg	severe_damage
hurricane_harvey	907735778914058241_0	data_image/hurricane_harvey/12_9_2017/907735778914058241_0.jpg	mild_damage
hurricane_harvey	904240721917616128_0	data_image/hurricane_harvey/3_9_2017/904240721917616128_0.jpg	mild_damage
iraq_iran_earthquake	930015299017105408_0	data_image/iraq_iran_earthquake/13_11_2017/930015299017105408_0.jpg	severe_damage
hurricane_irma	910126834498592768_0	data_image/hurricane_irma/19_9_2017/910126834498592768_0.jpg	mild_damage
hurricane_harvey	907734171782717440_0	data_image/hurricane_harvey/12_9_2017/907734171782717440_0.jpg	severe_damage
hurricane_irma	910183007637561344_0	data_image/hurricane_irma/19_9_2017/910183007637561344_0.jpg	severe_damage
hurricane_maria	928308259491942400_0	data_image/hurricane_maria/8_11_2017/928308259491942400_0.jpg	severe_damage
hurricane_harvey	901830973771403264_0	data_image/hurricane_harvey/27_8_2017/901830973771403264_0.jpg	severe_damage
hurricane_harvey	901655097293377536_2	data_image/hurricane_harvey/27_8_2017/901655097293377536_2.jpg	mild_damage
hurricane_maria	922837354926153728_0	data_image/hurricane_maria/24_10_2017/922837354926153728_0.jpg	severe_damage
hurricane_harvey	909259117801410560_0	data_image/hurricane_harvey/17_9_2017/909259117801410560_0.jpg	little_or_no_damage
hurricane_irma	910165451312893952_0	data_image/hurricane_irma/19_9_2017/910165451312893952_0.jpg	severe_damage
hurricane_maria	914540213875200000_3	data_image/hurricane_maria/1_10_2017/914540213875200000_3.jpg	mild_damage
hurricane_maria	910534883126083586_0	data_image/hurricane_maria/20_9_2017/910534883126083586_0.jpg	mild_damage
hurricane_harvey	906709870040244230_2	data_image/hurricane_harvey/10_9_2017/906709870040244230_2.jpg	severe_damage
hurricane_harvey	901722704767627269_0	data_image/hurricane_harvey/27_8_2017/901722704767627269_0.jpg	mild_damage
hurricane_harvey	901800726795616256_0	data_image/hurricane_harvey/27_8_2017/901800726795616256_0.jpg	severe_damage
hurricane_irma	909779726423568384_0	data_image/hurricane_irma/18_9_2017/909779726423568384_0.jpg	severe_damage
mexico_earthquake	910524679777001472_0	data_image/mexico_earthquake/20_9_2017/910524679777001472_0.jpg	severe_damage
hurricane_irma	910243544551628800_1	data_image/hurricane_irma/19_9_2017/910243544551628800_1.jpg	severe_damage
srilanka_floods	870003422514208768_0	data_image/srilanka_floods/31_5_2017/870003422514208768_0.jpg	severe_damage
hurricane_maria	913236041397669888_0	data_image/hurricane_maria/28_9_2017/913236041397669888_0.jpg	mild_damage
hurricane_irma	910124040584667136_1	data_image/hurricane_irma/19_9_2017/910124040584667136_1.jpg	mild_damage
hurricane_irma	906927887454011394_0	data_image/hurricane_irma/10_9_2017/906927887454011394_0.jpg	little_or_no_damage
iraq_iran_earthquake	930005173799354368_0	data_image/iraq_iran_earthquake/13_11_2017/930005173799354368_0.jpg	severe_damage
mexico_earthquake	910555154599964673_0	data_image/mexico_earthquake/20_9_2017/910555154599964673_0.jpg	severe_damage
hurricane_maria	916292237700497408_3	data_image/hurricane_maria/6_10_2017/916292237700497408_3.jpg	mild_damage
hurricane_maria	916019554161016832_0	data_image/hurricane_maria/5_10_2017/916019554161016832_0.jpg	severe_damage
srilanka_floods	870248079043158017_2	data_image/srilanka_floods/1_6_2017/870248079043158017_2.jpg	severe_damage
california_wildfires	918111395555749893_0	data_image/california_wildfires/11_10_2017/918111395555749893_0.jpg	mild_damage
california_wildfires	919974245106626561_1	data_image/california_wildfires/16_10_2017/919974245106626561_1.jpg	severe_damage
srilanka_floods	869954479524691968_0	data_image/srilanka_floods/31_5_2017/869954479524691968_0.jpg	severe_damage
hurricane_harvey	906660386803523587_0	data_image/hurricane_harvey/9_9_2017/906660386803523587_0.jpg	mild_damage
hurricane_irma	909839832066686978_1	data_image/hurricane_irma/18_9_2017/909839832066686978_1.jpg	little_or_no_damage
hurricane_maria	921425813970579457_0	data_image/hurricane_maria/20_10_2017/921425813970579457_0.jpg	severe_damage
hurricane_harvey	904326776905719809_0	data_image/hurricane_harvey/3_9_2017/904326776905719809_0.jpg	severe_damage
hurricane_irma	909492362581282816_2	data_image/hurricane_irma/17_9_2017/909492362581282816_2.jpg	little_or_no_damage
hurricane_maria	921364937661976576_0	data_image/hurricane_maria/20_10_2017/921364937661976576_0.jpg	severe_damage
hurricane_irma	909771657140670465_0	data_image/hurricane_irma/18_9_2017/909771657140670465_0.jpg	mild_damage
mexico_earthquake	910543087566454785_0	data_image/mexico_earthquake/20_9_2017/910543087566454785_0.jpg	mild_damage
hurricane_maria	912376048842665984_0	data_image/hurricane_maria/25_9_2017/912376048842665984_0.jpg	severe_damage
california_wildfires	917814656626020352_0	data_image/california_wildfires/10_10_2017/917814656626020352_0.jpg	severe_damage
hurricane_maria	916104794288394240_0	data_image/hurricane_maria/6_10_2017/916104794288394240_0.jpg	mild_damage
hurricane_irma	909481301274587136_3	data_image/hurricane_irma/17_9_2017/909481301274587136_3.jpg	little_or_no_damage
hurricane_maria	928128643733139456_0	data_image/hurricane_maria/8_11_2017/928128643733139456_0.jpg	mild_damage
hurricane_irma	910258479784431619_0	data_image/hurricane_irma/19_9_2017/910258479784431619_0.jpg	severe_damage
hurricane_harvey	907052226895646720_0	data_image/hurricane_harvey/11_9_2017/907052226895646720_0.jpg	severe_damage
hurricane_maria	910552318709567488_0	data_image/hurricane_maria/20_9_2017/910552318709567488_0.jpg	severe_damage
california_wildfires	923594355222425601_0	data_image/california_wildfires/26_10_2017/923594355222425601_0.jpg	severe_damage
hurricane_harvey	908073044341673986_0	data_image/hurricane_harvey/13_9_2017/908073044341673986_0.jpg	little_or_no_damage
hurricane_harvey	905377045873651712_0	data_image/hurricane_harvey/6_9_2017/905377045873651712_0.jpg	severe_damage
hurricane_maria	921559570475991041_0	data_image/hurricane_maria/21_10_2017/921559570475991041_0.jpg	mild_damage
hurricane_maria	912343471763202051_0	data_image/hurricane_maria/25_9_2017/912343471763202051_0.jpg	severe_damage
hurricane_harvey	901826896933027840_0	data_image/hurricane_harvey/27_8_2017/901826896933027840_0.jpg	severe_damage
hurricane_maria	912384951013736453_0	data_image/hurricane_maria/25_9_2017/912384951013736453_0.jpg	severe_damage
iraq_iran_earthquake	930082041386893314_0	data_image/iraq_iran_earthquake/13_11_2017/930082041386893314_0.jpg	severe_damage
mexico_earthquake	910586697754308609_0	data_image/mexico_earthquake/20_9_2017/910586697754308609_0.jpg	mild_damage
hurricane_harvey	909915400724516867_3	data_image/hurricane_harvey/18_9_2017/909915400724516867_3.jpg	severe_damage
srilanka_floods	870479677789360129_0	data_image/srilanka_floods/2_6_2017/870479677789360129_0.jpg	mild_damage
hurricane_maria	913476894703718402_0	data_image/hurricane_maria/28_9_2017/913476894703718402_0.jpg	severe_damage
hurricane_irma	909916266911150080_0	data_image/hurricane_irma/18_9_2017/909916266911150080_0.jpg	little_or_no_damage
mexico_earthquake	910679230056243200_0	data_image/mexico_earthquake/21_9_2017/910679230056243200_0.jpg	severe_damage
hurricane_irma	909495154540560384_0	data_image/hurricane_irma/17_9_2017/909495154540560384_0.jpg	little_or_no_damage
hurricane_irma	909385864500989952_0	data_image/hurricane_irma/17_9_2017/909385864500989952_0.jpg	severe_damage
hurricane_maria	922515469399134208_0	data_image/hurricane_maria/23_10_2017/922515469399134208_0.jpg	severe_damage
california_wildfires	919611976220737536_0	data_image/california_wildfires/15_10_2017/919611976220737536_0.jpg	severe_damage
srilanka_floods	870146384904761344_0	data_image/srilanka_floods/1_6_2017/870146384904761344_0.jpg	severe_damage
iraq_iran_earthquake	931603001499881472_0	data_image/iraq_iran_earthquake/17_11_2017/931603001499881472_0.jpg	severe_damage
hurricane_harvey	904956036733423616_0	data_image/hurricane_harvey/5_9_2017/904956036733423616_0.jpg	mild_damage
hurricane_maria	915251009227776001_0	data_image/hurricane_maria/3_10_2017/915251009227776001_0.jpg	mild_damage
california_wildfires	919624193762717696_0	data_image/california_wildfires/15_10_2017/919624193762717696_0.jpg	severe_damage
hurricane_irma	909492529854377984_0	data_image/hurricane_irma/17_9_2017/909492529854377984_0.jpg	severe_damage
iraq_iran_earthquake	930064975304966145_0	data_image/iraq_iran_earthquake/13_11_2017/930064975304966145_0.jpg	severe_damage
hurricane_maria	912400837195923456_0	data_image/hurricane_maria/25_9_2017/912400837195923456_0.jpg	severe_damage
california_wildfires	917949159742648320_0	data_image/california_wildfires/11_10_2017/917949159742648320_0.jpg	severe_damage
hurricane_harvey	904397952420118528_0	data_image/hurricane_harvey/3_9_2017/904397952420118528_0.jpg	severe_damage
hurricane_maria	922734674832756737_0	data_image/hurricane_maria/24_10_2017/922734674832756737_0.jpg	little_or_no_damage
hurricane_maria	910538720117391360_2	data_image/hurricane_maria/20_9_2017/910538720117391360_2.jpg	severe_damage
hurricane_maria	913798788095102976_0	data_image/hurricane_maria/29_9_2017/913798788095102976_0.jpg	mild_damage
hurricane_maria	910545522133528576_0	data_image/hurricane_maria/20_9_2017/910545522133528576_0.jpg	mild_damage
hurricane_irma	909936938718760960_0	data_image/hurricane_irma/19_9_2017/909936938718760960_0.jpg	severe_damage
iraq_iran_earthquake	931062729779138560_0	data_image/iraq_iran_earthquake/16_11_2017/931062729779138560_0.jpg	severe_damage
hurricane_maria	921916224564551681_0	data_image/hurricane_maria/22_10_2017/921916224564551681_0.jpg	severe_damage
iraq_iran_earthquake	930272493947850752_0	data_image/iraq_iran_earthquake/14_11_2017/930272493947850752_0.jpg	severe_damage
hurricane_irma	906927979091152896_0	data_image/hurricane_irma/10_9_2017/906927979091152896_0.jpg	severe_damage
hurricane_harvey	901809463371423745_0	data_image/hurricane_harvey/27_8_2017/901809463371423745_0.jpg	severe_damage
hurricane_irma	910067986161192960_0	data_image/hurricane_irma/19_9_2017/910067986161192960_0.jpg	severe_damage
hurricane_irma	909459854305091585_0	data_image/hurricane_irma/17_9_2017/909459854305091585_0.jpg	mild_damage
hurricane_harvey	908457117362868225_0	data_image/hurricane_harvey/14_9_2017/908457117362868225_0.jpg	mild_damage
iraq_iran_earthquake	930002028365049856_0	data_image/iraq_iran_earthquake/13_11_2017/930002028365049856_0.jpg	severe_damage
california_wildfires	917822563807399936_0	data_image/california_wildfires/10_10_2017/917822563807399936_0.jpg	severe_damage
hurricane_harvey	901796238756114433_0	data_image/hurricane_harvey/27_8_2017/901796238756114433_0.jpg	severe_damage
hurricane_maria	912463510461992960_1	data_image/hurricane_maria/25_9_2017/912463510461992960_1.jpg	little_or_no_damage
hurricane_maria	922819431692201984_0	data_image/hurricane_maria/24_10_2017/922819431692201984_0.jpg	mild_damage
hurricane_harvey	904597048158064640_0	data_image/hurricane_harvey/4_9_2017/904597048158064640_0.jpg	severe_damage
hurricane_harvey	904807213927206912_1	data_image/hurricane_harvey/4_9_2017/904807213927206912_1.jpg	mild_damage
iraq_iran_earthquake	930209629589721088_0	data_image/iraq_iran_earthquake/13_11_2017/930209629589721088_0.jpg	severe_damage
california_wildfires	921176426245537792_0	data_image/california_wildfires/20_10_2017/921176426245537792_0.jpg	severe_damage
mexico_earthquake	912186377885716481_0	data_image/mexico_earthquake/25_9_2017/912186377885716481_0.jpg	severe_damage
california_wildfires	923407022183321600_0	data_image/california_wildfires/26_10_2017/923407022183321600_0.jpg	severe_damage
hurricane_irma	909423449239629825_0	data_image/hurricane_irma/17_9_2017/909423449239629825_0.jpg	severe_damage
hurricane_maria	910743734459015168_0	data_image/hurricane_maria/21_9_2017/910743734459015168_0.jpg	severe_damage
hurricane_harvey	901701789279547392_0	data_image/hurricane_harvey/27_8_2017/901701789279547392_0.jpg	mild_damage
hurricane_irma	909849328751058950_0	data_image/hurricane_irma/18_9_2017/909849328751058950_0.jpg	little_or_no_damage
hurricane_maria	910713192870961152_0	data_image/hurricane_maria/21_9_2017/910713192870961152_0.jpg	severe_damage
hurricane_maria	912093260880936961_2	data_image/hurricane_maria/24_9_2017/912093260880936961_2.jpg	mild_damage
hurricane_harvey	908522243759669248_0	data_image/hurricane_harvey/15_9_2017/908522243759669248_0.jpg	severe_damage
hurricane_harvey	905213262039539717_0	data_image/hurricane_harvey/5_9_2017/905213262039539717_0.jpg	severe_damage
hurricane_harvey	905878592185389056_0	data_image/hurricane_harvey/7_9_2017/905878592185389056_0.jpg	severe_damage
hurricane_maria	922015756140843008_2	data_image/hurricane_maria/22_10_2017/922015756140843008_2.jpg	mild_damage
srilanka_floods	870331956415909890_1	data_image/srilanka_floods/1_6_2017/870331956415909890_1.jpg	mild_damage
hurricane_harvey	904919183762219008_0	data_image/hurricane_harvey/5_9_2017/904919183762219008_0.jpg	little_or_no_damage
hurricane_harvey	909157252518563840_0	data_image/hurricane_harvey/16_9_2017/909157252518563840_0.jpg	little_or_no_damage
hurricane_irma	909839499995353088_0	data_image/hurricane_irma/18_9_2017/909839499995353088_0.jpg	severe_damage
hurricane_maria	922429678933151745_0	data_image/hurricane_maria/23_10_2017/922429678933151745_0.jpg	severe_damage
hurricane_harvey	904914448099495936_0	data_image/hurricane_harvey/5_9_2017/904914448099495936_0.jpg	mild_damage
hurricane_maria	910683071141294080_0	data_image/hurricane_maria/21_9_2017/910683071141294080_0.jpg	severe_damage
hurricane_harvey	908723134781517824_0	data_image/hurricane_harvey/15_9_2017/908723134781517824_0.jpg	mild_damage
hurricane_irma	910201953556119552_0	data_image/hurricane_irma/19_9_2017/910201953556119552_0.jpg	severe_damage
hurricane_maria	910705506515173376_0	data_image/hurricane_maria/21_9_2017/910705506515173376_0.jpg	severe_damage
california_wildfires	917828356388900865_0	data_image/california_wildfires/10_10_2017/917828356388900865_0.jpg	severe_damage
hurricane_maria	923768538766065664_0	data_image/hurricane_maria/27_10_2017/923768538766065664_0.jpg	severe_damage
hurricane_harvey	901835409440768000_1	data_image/hurricane_harvey/27_8_2017/901835409440768000_1.jpg	little_or_no_damage
hurricane_maria	923618747004354560_0	data_image/hurricane_maria/26_10_2017/923618747004354560_0.jpg	severe_damage
hurricane_irma	910217897057882119_0	data_image/hurricane_irma/19_9_2017/910217897057882119_0.jpg	severe_damage
hurricane_harvey	907288932714459136_0	data_image/hurricane_harvey/11_9_2017/907288932714459136_0.jpg	severe_damage
hurricane_harvey	905409873076043781_0	data_image/hurricane_harvey/6_9_2017/905409873076043781_0.jpg	mild_damage
hurricane_irma	910256172950634497_0	data_image/hurricane_irma/19_9_2017/910256172950634497_0.jpg	severe_damage
srilanka_floods	870052558928138240_1	data_image/srilanka_floods/31_5_2017/870052558928138240_1.jpg	mild_damage
hurricane_maria	914871738722390016_3	data_image/hurricane_maria/2_10_2017/914871738722390016_3.jpg	mild_damage
hurricane_maria	921619592342097921_0	data_image/hurricane_maria/21_10_2017/921619592342097921_0.jpg	severe_damage
hurricane_maria	914261767144050688_0	data_image/hurricane_maria/30_9_2017/914261767144050688_0.jpg	severe_damage
iraq_iran_earthquake	930123336201498625_0	data_image/iraq_iran_earthquake/13_11_2017/930123336201498625_0.jpg	severe_damage
hurricane_harvey	904853248384913408_0	data_image/hurricane_harvey/4_9_2017/904853248384913408_0.jpg	mild_damage
mexico_earthquake	910808994457014273_0	data_image/mexico_earthquake/21_9_2017/910808994457014273_0.jpg	little_or_no_damage
hurricane_maria	913172197660876800_0	data_image/hurricane_maria/27_9_2017/913172197660876800_0.jpg	mild_damage
hurricane_maria	911983010576306178_0	data_image/hurricane_maria/24_9_2017/911983010576306178_0.jpg	mild_damage
hurricane_irma	910242571556982784_0	data_image/hurricane_irma/19_9_2017/910242571556982784_0.jpg	little_or_no_damage
hurricane_irma	905658650877763584_0	data_image/hurricane_irma/7_9_2017/905658650877763584_0.jpg	little_or_no_damage
hurricane_maria	911551093083131905_0	data_image/hurricane_maria/23_9_2017/911551093083131905_0.jpg	severe_damage
california_wildfires	917792092100988929_0	data_image/california_wildfires/10_10_2017/917792092100988929_0.jpg	severe_damage
hurricane_irma	905636901306163200_0	data_image/hurricane_irma/7_9_2017/905636901306163200_0.jpg	severe_damage
hurricane_irma	909398796928303104_2	data_image/hurricane_irma/17_9_2017/909398796928303104_2.jpg	little_or_no_damage
hurricane_harvey	901646234880024576_0	data_image/hurricane_harvey/27_8_2017/901646234880024576_0.jpg	little_or_no_damage
iraq_iran_earthquake	930136678488043522_0	data_image/iraq_iran_earthquake/13_11_2017/930136678488043522_0.jpg	severe_damage
hurricane_maria	915313050714099714_0	data_image/hurricane_maria/3_10_2017/915313050714099714_0.jpg	severe_damage
iraq_iran_earthquake	930726547073376256_0	data_image/iraq_iran_earthquake/15_11_2017/930726547073376256_0.jpg	severe_damage
iraq_iran_earthquake	930050908582563840_0	data_image/iraq_iran_earthquake/13_11_2017/930050908582563840_0.jpg	severe_damage
hurricane_harvey	901646496713584640_0	data_image/hurricane_harvey/27_8_2017/901646496713584640_0.jpg	severe_damage
california_wildfires	919784813535612929_0	data_image/california_wildfires/16_10_2017/919784813535612929_0.jpg	severe_damage
mexico_earthquake	913479005122236421_0	data_image/mexico_earthquake/28_9_2017/913479005122236421_0.jpg	severe_damage
hurricane_maria	927699646159380480_0	data_image/hurricane_maria/7_11_2017/927699646159380480_0.jpg	mild_damage
california_wildfires	918110217023442944_0	data_image/california_wildfires/11_10_2017/918110217023442944_0.jpg	severe_damage
hurricane_harvey	904652302581202946_0	data_image/hurricane_harvey/4_9_2017/904652302581202946_0.jpg	severe_damage
hurricane_maria	910779239615598592_0	data_image/hurricane_maria/21_9_2017/910779239615598592_0.jpg	severe_damage
hurricane_irma	909386577624944640_0	data_image/hurricane_irma/17_9_2017/909386577624944640_0.jpg	severe_damage
hurricane_irma	909466733173465088_0	data_image/hurricane_irma/17_9_2017/909466733173465088_0.jpg	mild_damage
hurricane_harvey	905598634556874753_0	data_image/hurricane_harvey/7_9_2017/905598634556874753_0.jpg	severe_damage
hurricane_maria	914212665848975361_0	data_image/hurricane_maria/30_9_2017/914212665848975361_0.jpg	severe_damage
hurricane_maria	914618645921325059_0	data_image/hurricane_maria/1_10_2017/914618645921325059_0.jpg	severe_damage
hurricane_irma	905679571470532608_0	data_image/hurricane_irma/7_9_2017/905679571470532608_0.jpg	mild_damage
